t_sec,read_us,"amd_smi:::power_current:device=1"
17.222011,957.667,68
17.222398,385.473,68
17.223496,442.383,68
17.224401,347.362,68
17.226011,955.817,68
17.226401,388.113,68
17.227494,440.733,68
17.228403,349.722,68
17.230012,958.276,68
17.230399,386.413,68
17.231498,443.533,68
17.232425,371.472,68
17.233556,501.623,68
17.234428,374.532,68
17.236013,957.777,68
17.236402,387.362,68
17.237498,443.863,68
17.238403,349.602,68
17.240012,958.687,68
17.240401,387.843,68
17.241500,446.723,68
17.242401,347.222,68
17.244013,959.537,68
17.244404,389.793,68
17.245503,449.223,68
17.246403,349.712,68
17.248014,960.486,68
17.248401,385.833,68
17.249501,447.303,68
17.250402,348.582,68
17.252014,960.836,68
17.252401,386.223,68
17.253497,443.493,68
17.254404,349.772,68
17.256013,959.307,68
17.256400,385.842,68
17.257497,443.043,68
17.258403,349.513,68
17.260025,971.697,68
17.260404,378.052,68
17.261500,446.264,68
17.262403,349.073,68
17.264014,959.997,68
17.264399,384.342,68
17.265502,446.313,68
17.266405,351.142,68
17.268014,960.587,68
17.268399,383.922,68
17.269496,441.903,68
17.270407,353.222,68
17.272015,961.337,68
17.272400,384.092,68
17.273495,441.473,68
17.274403,350.242,68
17.276015,962.307,68
17.276407,390.473,68
17.277500,444.403,68
17.278403,349.462,68
17.280017,963.456,68
17.280403,384.993,68
17.281501,447.543,68
17.282403,349.432,68
17.284014,958.646,68
17.284401,385.163,68
17.285498,443.913,68
17.286408,354.922,68
17.288016,962.197,68
17.288402,385.302,68
17.289499,445.173,68
17.290405,350.913,68
17.292027,974.116,68
17.292405,376.273,68
17.293496,442.313,68
17.294405,349.313,68
17.296015,961.547,68
17.296405,388.082,68
17.297497,442.873,68
17.298405,351.103,68
17.300016,962.947,68
17.300403,385.642,68
17.301502,445.833,68
17.302407,353.162,68
17.304015,961.727,68
17.304404,387.392,68
17.305495,440.703,68
17.306406,352.043,68
17.308017,963.257,68
17.308404,386.293,68
17.309497,443.263,68
17.310405,351.482,68
17.312021,967.467,68
17.312405,383.193,68
17.313500,446.703,68
17.314406,352.452,68
17.316017,962.966,68
17.316405,386.693,68
17.317497,443.033,68
17.318408,352.832,68
17.320016,962.626,68
17.320403,386.043,68
17.321494,439.893,68
17.322404,350.522,68
17.324017,963.866,68
17.324404,385.393,68
17.325498,444.273,68
17.326407,352.583,68
17.328017,963.016,68
17.328407,389.283,68
17.329499,445.164,68
17.330407,353.803,68
17.332018,964.876,68
17.332403,384.292,68
17.333501,445.003,68
17.334408,354.662,68
17.336018,963.767,68
17.336409,389.092,68
17.337549,495.723,68
17.338441,386.893,68
17.339511,456.653,68
17.340406,352.803,68
17.342018,964.896,68
17.342406,385.883,68
17.343501,447.393,68
17.344410,355.213,68
17.346019,965.666,68
17.346406,385.403,68
17.347498,444.623,68
17.348404,350.573,68
17.350017,963.717,68
17.350409,390.702,68
17.351501,447.323,68
17.352407,353.452,68
17.354022,968.087,68
17.354406,382.672,68
17.355498,444.103,68
17.356410,356.293,68
17.358019,965.417,68
17.358403,383.163,68
17.359498,444.523,68
17.360411,357.392,68
17.362018,964.627,68
17.362407,387.023,68
17.363496,441.913,68
17.364409,356.222,68
17.366031,975.156,68
17.366410,377.733,68
17.367496,441.883,68
17.368408,354.882,68
17.370018,964.436,68
17.370407,387.873,68
17.371497,442.893,68
17.372409,355.172,68
17.374018,964.876,68
17.374407,386.753,68
17.375500,445.783,68
17.376412,358.103,68
17.378019,965.946,68
17.378407,387.073,68
17.379497,444.053,68
17.380409,355.183,68
17.382019,965.656,68
17.382408,386.893,68
17.383502,447.473,68
17.384408,354.423,68
17.386025,971.317,68
17.386407,380.192,68
17.387499,445.583,68
17.388409,355.863,68
17.390020,966.887,68
17.390408,386.112,68
17.391495,440.983,68
17.392412,358.273,68
17.394021,967.707,68
17.394408,385.633,68
17.395497,443.553,68
17.396410,355.262,68
17.398020,965.797,68
17.398408,386.663,68
17.399499,445.243,68
17.400410,356.752,68
17.402021,965.626,68
17.402411,388.573,68
17.403495,441.753,68
17.404410,356.592,68
17.406020,966.266,68
17.406407,386.263,68
17.407495,441.223,68
17.408412,358.453,68
17.410021,965.696,68
17.410409,386.333,68
17.411498,443.763,68
17.412410,355.543,68
17.414022,968.036,68
17.414410,386.543,68
17.415504,450.144,68
17.416412,358.493,68
17.418026,972.717,68
17.418409,381.102,68
17.419501,447.123,68
17.420411,357.543,68
17.422022,968.187,68
17.422409,382.142,68
17.423498,445.093,68
17.424410,356.593,68
17.426021,967.447,68
17.426411,388.543,68
17.427498,444.913,68
17.428411,357.883,68
17.430021,967.407,68
17.430410,387.663,68
17.431498,444.963,68
17.432411,356.112,68
17.434021,965.716,68
17.434414,391.212,68
17.435498,444.473,68
17.436412,358.322,68
17.438024,970.286,68
17.438411,385.823,68
17.439542,488.733,68
17.440483,428.013,68
17.441605,551.484,68
17.442422,367.333,68
17.444022,966.427,68
17.444412,388.393,68
17.445509,455.043,68
17.446414,359.773,68
17.448022,969.077,68
17.448409,384.893,68
17.449509,454.693,68
17.450413,359.002,68
17.452023,969.966,68
17.452409,384.672,68
17.453506,452.573,68
17.454411,357.382,68
17.456023,969.396,68
17.456412,387.973,68
17.457504,450.333,68
17.458412,358.322,68
17.460027,974.316,68
17.460412,383.203,68
17.461509,455.143,68
17.462412,357.213,68
17.464023,970.006,68
17.464412,387.223,68
17.465505,449.534,68
17.466413,359.823,68
17.468024,970.756,68
17.468410,384.783,68
17.469503,448.753,68
17.470416,361.623,68
17.472023,969.867,68
17.472411,386.882,68
17.473501,447.793,68
17.474412,358.003,68
17.476024,968.507,68
17.476416,391.012,68
17.477504,450.723,68
17.478413,359.173,68
17.480023,970.067,68
17.480413,387.883,68
17.481503,449.373,68
17.482413,359.292,68
17.484023,970.097,68
17.484412,387.502,68
17.485504,449.873,68
17.486415,362.082,68
17.488024,970.016,68
17.488413,387.813,68
17.489504,450.423,68
17.490414,359.032,68
17.492032,978.617,68
17.492415,381.683,68
17.493502,448.163,68
17.494414,358.723,68
17.496025,971.146,68
17.496412,386.123,68
17.497503,448.633,68
17.498415,361.353,68
17.500026,972.166,68
17.500411,384.073,68
17.501500,445.433,68
17.502415,361.652,68
17.504025,971.027,68
17.504413,387.482,68
17.505504,450.043,68
17.506415,361.693,68
17.508025,971.167,68
17.508417,390.692,68
17.509503,449.182,68
17.510416,362.183,68
17.512028,974.557,68
17.512414,376.553,68
17.513506,451.833,68
17.514416,362.123,68
17.516027,973.287,68
17.516414,385.842,68
17.517501,447.473,68
17.518417,363.842,68
17.520027,973.066,68
17.520414,386.272,68
17.521502,448.163,68
17.522414,360.422,68
17.524037,983.747,68
17.524415,377.003,68
17.525503,449.073,68
17.526417,363.682,68
17.528027,973.016,68
17.528413,385.323,68
17.529503,448.913,68
17.530416,360.763,68
17.532026,972.216,68
17.532414,387.483,68
17.533506,452.733,68
17.534420,366.212,68
17.536028,974.396,68
17.536415,386.263,68
17.537503,448.673,68
17.538414,360.643,68
17.540027,973.737,68
17.540417,388.232,68
17.541502,447.803,68
17.542418,363.343,68
17.543552,497.814,68
17.544439,384.513,68
17.545593,538.833,68
17.546421,363.653,68
17.548028,974.117,68
17.548411,381.272,68
17.549500,446.953,68
17.550420,365.842,68
17.552027,973.267,68
17.552415,387.572,68
17.553503,448.863,68
17.554417,363.232,68
17.556040,986.457,68
17.556420,378.353,68
17.557500,446.493,68
17.558418,365.102,68
17.560027,973.687,68
17.560417,388.643,68
17.561500,446.983,68
17.562416,361.182,68
17.564029,974.826,68
17.564415,385.053,68
17.565504,445.683,68
17.566421,367.112,68
17.568028,974.476,68
17.568415,385.923,68
17.569497,443.023,68
17.570418,364.252,68
17.572029,975.727,68
17.572417,386.372,68
17.573495,441.653,68
17.574416,362.863,68
17.576034,980.347,68
17.576418,382.562,68
17.577495,441.823,68
17.578417,362.953,68
17.580030,975.947,68
17.580417,386.622,68
17.581495,441.343,68
17.582421,367.623,68
17.584028,974.497,68
17.584417,387.522,68
17.585495,441.843,68
17.586418,364.592,68
17.588029,975.647,68
17.588417,387.102,68
17.589498,444.723,68
17.590419,365.462,68
17.592029,975.517,68
17.592420,389.713,68
17.593499,445.633,68
17.594418,363.202,68
17.596030,976.656,68
17.596419,387.323,68
17.597497,443.633,68
17.598419,365.182,68
17.600029,975.026,68
17.600418,387.853,68
17.601507,451.943,68
17.602420,365.962,68
17.604029,975.866,68
17.604419,388.233,68
17.605500,445.853,68
17.606420,365.203,68
17.608036,982.157,68
17.608416,379.662,68
17.609498,444.063,68
17.610420,366.513,68
17.612030,976.546,68
17.612417,386.082,68
17.613495,441.403,68
17.614419,365.133,68
17.616030,977.007,68
17.616419,387.742,68
17.617501,445.943,68
17.618420,367.003,68
17.620030,976.757,68
17.620419,387.092,68
17.621496,442.203,68
17.622419,365.842,68
17.624030,976.257,68
17.624424,392.883,68
17.625498,444.323,68
17.626422,368.252,68
17.628031,977.747,68
17.628419,386.193,68
17.629496,442.193,68
17.630421,366.772,68
17.632032,978.547,68
17.632417,384.303,68
17.633497,442.953,68
17.634422,367.682,68
17.636031,977.916,68
17.636419,386.493,68
17.637495,441.763,68
17.638422,367.932,68
17.640042,988.667,68
17.640421,377.802,68
17.641489,435.553,68
17.642422,368.313,68
17.644032,979.026,68
17.644415,381.573,68
17.645498,444.643,68
17.646445,390.273,68
17.647527,473.373,68
17.648432,377.792,68
17.650037,981.787,68
17.650421,383.373,68
17.651501,447.563,68
17.652422,368.672,68
17.654033,979.956,68
17.654420,385.573,68
17.655505,450.273,68
17.656424,369.852,68
17.658032,978.397,68
17.658421,387.552,68
17.659501,447.513,68
17.660423,369.923,68
17.662033,979.516,68
17.662421,387.123,68
17.663501,446.883,68
17.664422,368.523,68
17.666032,977.157,68
17.666426,392.962,68
17.667501,447.053,68
17.668422,368.173,68
17.670032,978.857,68
17.670418,384.602,68
17.671499,445.163,68
17.672422,368.752,68
17.674033,979.527,68
17.674419,385.062,68
17.675497,443.053,68
17.676424,370.972,68
17.678033,979.727,68
17.678419,384.943,68
17.679497,442.933,68
17.680424,369.982,68
17.682041,985.627,68
17.682422,379.903,68
17.683497,443.933,68
17.684423,368.302,68
17.686033,979.296,68
17.686420,385.473,68
17.687498,444.113,68
17.688423,369.292,68
17.690033,978.826,68
17.690422,387.213,68
17.691499,444.793,68
17.692425,371.493,68
17.694034,980.056,68
17.694422,387.003,68
17.695495,441.963,68
17.696424,368.693,68
17.698035,981.787,68
17.698427,390.492,68
17.699497,443.353,68
17.700423,369.403,68
17.702035,979.887,68
17.702424,387.002,68
17.703498,444.463,68
17.704424,371.013,68
17.706036,981.977,68
17.706420,383.472,68
17.707497,443.703,68
17.708427,373.332,68
17.710034,980.517,68
17.710422,386.203,68
17.711500,445.393,68
17.712423,368.152,68
17.714046,992.617,68
17.714424,376.023,68
17.715496,442.263,68
17.716424,370.562,68
17.718035,981.687,68
17.718422,385.823,68
17.719498,444.883,68
17.720425,371.392,68
17.722036,982.276,68
17.722424,386.433,68
17.723496,442.243,68
17.724428,373.972,68
17.726036,981.896,68
17.726424,386.603,68
17.727506,452.853,68
17.728424,370.063,68
17.730036,981.896,68
17.730425,388.013,68
17.731499,445.153,68
17.732425,371.793,68
17.734040,984.626,68
17.734424,383.173,68
17.735502,448.924,68
17.736426,372.943,68
17.738035,981.947,68
17.738424,387.622,68
17.739498,444.073,68
17.740429,374.692,68
17.742037,983.767,68
17.742425,386.442,68
17.743500,445.983,68
17.744426,371.503,68
17.746052,998.747,68
17.746430,376.783,68
17.747499,445.643,68
17.748426,372.272,68
17.750038,983.977,68
17.750428,388.823,68
17.751608,553.934,68
17.752441,387.162,68
17.753531,476.933,68
17.754427,372.583,68
17.756048,994.467,68
17.756431,381.482,68
17.757504,450.443,68
17.758427,372.913,68
17.760038,984.207,68
17.760423,384.423,68
17.761498,444.733,68
17.762427,372.163,68
17.764038,985.097,68
17.764427,386.973,68
17.765503,448.373,68
17.766429,375.533,68
17.768038,984.417,68
17.768426,386.393,68
17.769501,447.433,68
17.770428,374.832,68
17.772037,983.806,68
17.772431,392.483,68
17.773500,446.143,68
17.774428,374.362,68
17.776039,985.816,68
17.776427,386.763,68
17.777496,442.133,68
17.778426,372.983,68
17.780040,986.376,68
17.780423,381.863,68
17.781501,446.233,68
17.782430,376.133,68
17.784038,984.426,68
17.784427,387.913,68
17.785498,444.313,68
17.786428,373.863,68
17.788049,996.167,68
17.788429,378.512,68
17.789497,443.403,68
17.790428,370.963,68
17.792038,984.347,68
17.792427,387.792,68
17.793500,444.483,68
17.794427,373.783,68
17.796039,985.297,68
17.796428,388.133,68
17.797496,442.463,68
17.798429,375.473,68
17.800040,985.887,68
17.800426,385.173,68
17.801503,447.843,68
17.802428,374.872,68
17.804038,984.497,68
17.804425,385.843,68
17.805497,443.643,68
17.806429,375.232,68
17.808042,988.976,68
17.808427,383.353,68
17.809498,444.143,68
17.810428,374.542,68
17.812039,985.886,68
17.812425,384.803,68
17.813497,443.253,68
17.814429,375.393,68
17.816039,985.796,68
17.816428,387.003,68
17.817497,443.493,68
17.818430,376.563,68
17.820057,1003.367,68
17.820430,371.202,68
17.821500,446.543,68
17.822430,376.863,68
17.824039,985.737,68
17.824430,388.832,68
17.825497,443.623,68
17.826430,375.783,68
17.828040,986.947,68
17.828428,386.712,68
17.829501,447.563,68
17.830431,378.093,68
17.832040,986.197,68
17.832429,387.463,68
17.833497,443.433,68
17.834430,375.203,68
17.836042,988.037,68
17.836430,387.443,68
17.837496,442.083,68
17.838431,377.652,68
17.840045,991.636,68
17.840429,382.663,68
17.841495,441.943,68
17.842429,375.542,68
17.844040,987.116,68
17.844430,388.133,68
17.845498,444.343,68
17.846431,377.772,68
17.848042,988.976,68
17.848430,386.333,68
17.849496,442.673,68
17.850432,378.393,68
17.852041,987.116,68
17.852429,387.293,68
17.853521,466.984,68
17.854464,410.643,68
17.855610,556.314,68
17.856435,380.682,68
17.858041,984.996,68
17.858430,387.093,68
17.859503,448.703,68
17.860431,377.472,68
17.862054,1000.536,68
17.862432,376.643,68
17.863500,445.953,68
17.864430,375.963,68
17.866041,986.146,68
17.866432,389.663,68
17.867508,454.153,68
17.868431,377.513,68
17.870042,988.426,68
17.870430,387.283,68
17.871505,450.753,68
17.872431,377.512,68
17.874042,988.317,68
17.874430,387.582,68
17.875509,455.843,68
17.876430,376.283,68
17.878043,989.017,68
17.878431,386.282,68
17.879504,450.443,68
17.880431,376.653,68
17.882048,994.257,68
17.882428,379.203,68
17.883501,447.133,68
17.884430,374.943,68
17.886043,989.537,68
17.886432,387.713,68
17.887495,441.883,68
17.888434,380.272,68
17.890044,990.357,68
17.890430,384.973,68
17.891493,439.613,68
17.892432,378.272,68
17.894043,988.476,68
17.894432,387.323,68
17.895495,441.183,68
17.896433,379.112,68
17.898043,989.737,68
17.898434,389.203,68
17.899500,446.763,68
17.900432,377.953,68
17.902043,989.706,68
17.902433,379.933,68
17.903496,442.173,68
17.904433,379.632,68
17.906044,990.037,68
17.906432,387.352,68
17.907495,441.643,68
17.908432,378.523,68
17.910043,989.097,68
17.910433,387.932,68
17.911495,441.233,68
17.912434,380.813,68
17.914051,997.067,68
17.914431,379.412,68
17.915495,441.713,68
17.916435,381.013,68
17.918044,990.287,68
17.918430,384.903,68
17.919498,444.653,68
17.920433,379.873,68
17.922044,990.417,68
17.922432,386.422,68
17.923497,442.903,68
17.924434,379.672,68
17.926046,992.086,68
17.926434,386.913,68
17.927493,438.963,68
17.928433,379.112,68
17.930045,991.417,68
17.930437,390.523,68
17.931500,446.293,68
17.932434,379.953,68
17.934045,990.036,68
17.934439,386.683,68
17.935502,446.203,68
17.936436,381.962,68
17.938045,991.136,68
17.938433,387.243,68
17.939502,446.503,68
17.940437,381.992,68
17.942046,992.457,68
17.942432,384.512,68
17.943495,441.343,68
17.944434,380.543,68
17.946053,1000.107,68
17.946437,381.612,68
17.947499,443.383,68
17.948435,380.883,68
17.950046,992.397,68
17.950432,385.213,68
17.951496,442.102,68
17.952437,382.883,68
17.954047,993.827,68
17.954434,385.792,68
17.955496,441.943,68
17.956437,383.372,68
17.957559,503.744,68
17.958455,401.043,68
17.959566,512.173,68
17.960436,381.472,68
17.962046,991.777,68
17.962439,392.173,68
17.963503,447.543,68
17.964436,381.972,68
17.966050,995.927,68
17.966433,381.683,68
17.967498,444.693,68
17.968435,380.712,68
17.970046,992.797,68
17.970434,386.233,68
17.971495,441.513,68
17.972439,385.562,68
17.974047,993.707,68
17.974435,387.102,68
17.975501,444.943,68
17.976436,382.703,68
17.978059,1006.007,68
17.978437,376.632,68
17.979500,446.323,68
17.980437,383.053,68
17.982047,993.837,68
17.982433,384.302,68
17.983499,445.973,68
17.984436,381.043,68
17.986047,993.627,68
17.986437,388.102,68
17.987500,446.073,68
17.988436,381.633,68
17.990049,995.467,68
17.990436,386.422,68
17.991495,440.923,68
17.992436,382.212,68
17.994047,993.557,68
17.994436,387.773,68
17.995500,444.773,68
17.996438,383.522,68
17.998052,998.157,68
17.998436,383.063,68
17.999495,440.843,68
18.000436,382.162,68
18.002048,994.867,68
18.002436,386.893,68
18.003496,442.393,68
18.004439,385.422,68
18.006048,994.556,68
18.006437,388.113,68
18.007497,443.423,68
18.008439,384.592,68
18.010048,992.397,68
18.010437,387.952,68
18.011499,445.563,68
18.012437,383.483,68
18.014049,994.547,68
18.014437,386.602,68
18.015495,441.113,68
18.016438,384.223,68
18.018049,995.687,68
18.018438,387.322,68
18.019498,442.773,68
18.020440,385.733,68
18.022049,995.777,68
18.022438,387.372,68
18.023495,441.503,68
18.024438,384.503,68
18.026049,995.047,68
18.026439,389.013,68
18.027495,441.603,68
18.028438,383.692,68
18.030055,1001.797,68
18.030437,380.183,68
18.031499,444.613,68
18.032437,383.343,68
18.034049,995.357,68
18.034439,388.323,68
18.035499,445.153,68
18.036439,384.472,68
18.038050,996.087,68
18.038438,387.233,68
18.039490,436.913,68
18.040442,387.032,68
18.042050,996.216,68
18.042438,386.833,68
18.043496,441.723,68
18.044439,385.203,68
18.046050,995.667,68
18.046440,389.032,68
18.047493,439.083,68
18.048439,385.383,68
18.050050,996.427,68
18.050440,388.652,68
18.051502,448.173,68
18.052440,385.433,68
18.054050,996.447,68
18.054438,385.992,68
18.055493,439.674,68
18.056441,386.963,68
18.058051,998.207,68
18.058439,386.412,68
18.059495,441.233,68
18.060466,411.882,68
18.061536,482.383,68
18.062445,391.193,68
18.064052,996.866,68
18.064440,386.913,68
18.065498,444.433,68
18.066437,382.923,68
18.068052,998.137,68
18.068439,385.842,68
18.069497,443.313,68
18.070439,385.433,68
18.072055,1002.037,68
18.072441,384.302,68
18.073497,443.713,68
18.074438,384.873,68
18.076053,999.037,68
18.076442,387.752,68
18.077500,446.173,68
18.078442,387.762,68
18.080052,998.627,68
18.080441,387.273,68
18.081498,442.863,68
18.082438,383.943,68
18.084053,998.727,68
18.084440,385.273,68
18.085499,445.763,68
18.086442,388.042,68
18.088052,998.397,68
18.088443,389.963,68
18.089495,441.933,68
18.090440,384.772,68
18.092053,999.746,68
18.092440,385.383,68
18.093495,442.003,68
